Document,Name,Tag,Year,NER,Date
,Edwin Newman,LOCATION,1976.0,Jimmy Carter,23 Sep 1976
,GANNON,ORGANIZATION,1976.0,a year,23 Sep 1976
5_1976,Gerald R. Ford,PERSON,1976.0,time,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,time,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,$ 25 billion,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,thousand dollars,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,$ 28 billion,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,the last ten years,23 Sep 1976
,Gerald R. Ford,NATIONALITY,1976.0,25 percent,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,thousand dollars,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,$ 17 billion,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,14 percent,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,sixties,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,20 billion dollar,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,this coming January,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,4,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,House,23 Sep 1976
,Jimmy E. Carter,NATIONALITY,1976.0,sixty-billion dollars,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,Kennedy,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,Johnson,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,four years,23 Sep 1976
5_1976,Gerald R. Ford,PERSON,1976.0,ten million,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,time,23 Sep 1976
,REYNOLDS,LOCATION,1976.0,year,23 Sep 1976
5_1976,Gerald R. Ford,PERSON,1976.0,Nixon,23 Sep 1976
5_1976,Gerald R. Ford,PERSON,1976.0,Asia,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,Southeast,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,two years ago,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,Nixon,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,leader,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,White House,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,half million dollars,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,sixty,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,Georgia,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,eighty-four,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,about three years,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,thirteen,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,Newman,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,Busby,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,eleven thousand,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,four hundred and eighty-five,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,50 percent,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,25 percent,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,Medicaid,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,eighty-eight million,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,$ 10 billion,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,years,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,Herbert Hoover,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,sixteen years ago,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,John Kennedy,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,Ford,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,three months ago,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,million,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,four,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,the future,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,Alf Landon,23 Sep 1976
,REYNOLDS,LOCATION,1976.0,physicist,23 Sep 1976
,REYNOLDS,NATIONALITY,1976.0,Yesterday,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,about thirty-five years,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,every day,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,hundred and twelve,23 Sep 1976
,Jimmy E. Carter,NATIONALITY,1976.0,Federal Energy Agency,23 Sep 1976
,Jimmy E. Carter,RELIGION,1976.0,specialist,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,Washington,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,1975,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,a year,23 Sep 1976
,GANNON,ORGANIZATION,1976.0,Democratic-controlled,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,six,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,eighty-eight million,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,fifty-six,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,$ 9 billion,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,thousand,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,fifty years ago,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,the States,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,four,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,seven,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,million,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,50 percent,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,eight years ago,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,Italy,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,Vermont,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,million dollars,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,New Hampshire,23 Sep 1976
,Jimmy E. Carter,NATIONALITY,1976.0,million dollars,23 Sep 1976
,Jimmy E. Carter,NATIONALITY,1976.0,a year,23 Sep 1976
,Jimmy E. Carter,NATIONALITY,1976.0,eight thousand,23 Sep 1976
5_1976,Gerald R. Ford,PERSON,1976.0,last eight years,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,Democrats,23 Sep 1976
,REYNOLDS,ORGANIZATION,1976.0,this may,23 Sep 1976
,REYNOLDS,ORGANIZATION,1976.0,several months,23 Sep 1976
,REYNOLDS,LOCATION,1976.0,Senate Select Committee,23 Sep 1976
,REYNOLDS,LOCATION,1976.0,years,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,anti-Washington,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,a year,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,four years,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,Washington,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,executive,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,House of Representatives,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,anti-Washington,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,Republicans,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,House,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,House of Representatives,23 Sep 1976
,Gerald R. Ford,NATIONALITY,1976.0,a year,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,year,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,Nixon,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,This year,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,Ford,23 Sep 1976
5_1976,GANNON,PERSON,1976.0,Chairman,23 Sep 1976
,GANNON,ORGANIZATION,1976.0,chairman,23 Sep 1976
5_1976,Jimmy E. Carter,PERSON,1976.0,independent,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,chairman,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,four - four years,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,general,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,Burns,23 Sep 1976
,Jimmy E. Carter,RELIGION,1976.0,Federal Reserve,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,chairman,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,two years,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,executive,23 Sep 1976
,Gerald R. Ford,RELIGION,1976.0,Federal Reserve Board,23 Sep 1976
5_1976,Gerald R. Ford,PERSON,1976.0,director,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,thirty years,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,CIA,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,Defense Intelligence Agency,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,the last few years,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,attorney general,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,executive,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,DIA,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,NASA,23 Sep 1976
,Jimmy E. Carter,ORGANIZATION,1976.0,Cambodia,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,the past,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,the future,23 Sep 1976
,Jimmy E. Carter,LOCATION,1976.0,Vietnam,23 Sep 1976
,Gerald R. Ford,ORGANIZATION,1976.0,present,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,this next century the century,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,future,23 Sep 1976
,Gerald R. Ford,LOCATION,1976.0,the future,23 Sep 1976
24_1996,Jim Lehrer,PERSON,1996.0,California,16 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Shiley Theatre,16 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Hour,16 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,the past week,16 Oct 1996
,Jim Lehrer,LOCATION,1996.0,University of San Diego,16 Oct 1996
,Jim Lehrer,LOCATION,1996.0,the next 90 minutes,16 Oct 1996
,Jim Lehrer,LOCATION,1996.0,St.,16 Oct 1996
,Jim Lehrer,LOCATION,1996.0,San Diego,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Elizabeth,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Robin,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,future,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Jim,16 Oct 1996
24_1996,MCAFEE,PERSON,1996.0,Abraham Lincoln,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,daily,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,900,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,about two months ago,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Whitehouse,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Republican party,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Washington,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,last four years,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,four years ago,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,George Washington,16 Oct 1996
,BERKLEY,LOCATION,1996.0,cardiologist,16 Oct 1996
,BERKLEY,LOCATION,1996.0,Fallbrook,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,last four years,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,four,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Medicaid,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,30 seconds,16 Oct 1996
24_1996,MILLIGAN,PERSON,1996.0,Dole,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Vietnam,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Jason,16 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,Fifty,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,this year,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Day 1,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Dole,16 Oct 1996
24_1996,KELLY,PERSON,1996.0,Clinton,16 Oct 1996
24_1996,KELLY,PERSON,1996.0,Yesterday,16 Oct 1996
,KELLY,LOCATION,1996.0,Yassir Arafat,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,White House,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Prime Minister,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Rabin,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Israel,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Israelis,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Jordan,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Jordan,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Middle East,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,1978,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Egypt,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Arafat,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Jason,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,B-2,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,"500,000",16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Israel,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Prime Minister,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Israel,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Netanyahu,16 Oct 1996
24_1996,DELGADO,PERSON,1996.0,Dole,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,the states,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,doctor,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,1965,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,1992,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,drugs,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,'93,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,drugs,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,San Diego,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,125 pounds,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Mexico,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Once,16 Oct 1996
24_1996,Jim Lehrer,PERSON,1996.0,Clinton,16 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Jack Fleck,16 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,next century,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Social Security,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,the third decade of the next century,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,ten years,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,nonpartisan,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Ronald Reagan,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,O'Neill,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Now last week,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,this year,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Democrat,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,a year ago now,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Donna Shalala,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,hundred billion,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Dole-Kemp,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,this year,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,12,16 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,A year ago,16 Oct 1996
24_1996,GONZALEZ,PERSON,1996.0,Dole,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,attorney,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,United States of America,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Russell,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,California,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,student,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,15-year,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,five years,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,80 billion dollars,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,7 trillion dollars,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Kansas,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,California,16 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,Kansas,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,16 Oct 1996
,_NAUDIN,ORGANIZATION,1996.0,student,16 Oct 1996
,_NAUDIN,LOCATION,1996.0,UC,16 Oct 1996
,_NAUDIN,LOCATION,1996.0,San Diego,16 Oct 1996
,_NAUDIN,LOCATION,1996.0,Dole,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Pell Grants,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,6 billion dollars,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,25 percent,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Mayor,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,student,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,a year,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Clinton,16 Oct 1996
,SANDERS,LOCATION,1996.0,Tressia Sanders,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,General,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,General,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Piscataway,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,270 billion dollars,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,25 percent,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Republicans,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,39 percent,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,St.,16 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,Bob Dole,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Family Leave Law,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Longview,16 Oct 1996
,GIANNOTTI,LOCATION,1996.0,Dole,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,California,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,"357,000",16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,63,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,"7,000",16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,lawyer,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,year,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,IRS,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Chrysler,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,200,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,California,16 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Japan,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,General Motors,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,the first two years,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,night,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,San Diego,16 Oct 1996
24_1996,STRATEGOS,PERSON,1996.0,Dole,16 Oct 1996
,STRATEGOS,ORGANIZATION,1996.0,Medi-Cal,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Clinton,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,doctor,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,model,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,50,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Washington,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,San Diego,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Southern,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Indonesia,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,the next century,16 Oct 1996
,SIEFERT,ORGANIZATION,1996.0,Dole,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Social Security,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,chairman,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,right now,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,present,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,16 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,1983,16 Oct 1996
,Howard Smith,ORGANIZATION,1996.0,technician,16 Oct 1996
,Howard Smith,LOCATION,1996.0,Navy,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Chrysler,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,last four years,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Jeep,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Japanese,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Toledo,16 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,about five months ago,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,000,16 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,Once,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,China,16 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,last four years,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Amendment,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,the states,16 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Religious Freedom Restoration Act,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Northern,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Ireland,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Rwanda,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,43 million,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Bill of Rights,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,University,16 Oct 1996
24_1996,Robert J. Dole,PERSON,1996.0,Republicans,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Clinton,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,United States of America,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,the next century,16 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Russell,16 Oct 1996
24_1996,William(Bill) J. Clinton,PERSON,1996.0,Medicaid,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Dole,16 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Russell,16 Oct 1996
23_1996,Jim Lehrer,PERSON,1996.0,Florida,09 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Jack Kemp,09 Oct 1996
,Jim Lehrer,LOCATION,1996.0,St.,09 Oct 1996
,Jim Lehrer,LOCATION,1996.0,night,09 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Dole,09 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Petersburg,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,90 seconds,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Jim,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Bob Dole,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Al Gore,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,democracy,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Republicans,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,1996,09 Oct 1996
,Jack F. Kemp ,NATIONALITY,1996.0,United States of America,09 Oct 1996
,Jack F. Kemp ,NATIONALITY,1996.0,Bob,09 Oct 1996
23_1996,Albert A. Gore,PERSON,1996.0,Petersburg,09 Oct 1996
23_1996,Albert A. Gore,PERSON,1996.0,future,09 Oct 1996
,Albert A. Gore,LOCATION,1996.0,St.,09 Oct 1996
23_1996,Albert A. Gore,PERSON,1996.0,about tonight,09 Oct 1996
,Albert A. Gore,ORGANIZATION,1996.0,future,09 Oct 1996
,Albert A. Gore,LOCATION,1996.0,Bill Clinton,09 Oct 1996
,Albert A. Gore,LOCATION,1996.0,one million,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Clinton,09 Oct 1996
,Jack F. Kemp ,NATIONALITY,1996.0,Bob Dole,09 Oct 1996
,Albert A. Gore,LOCATION,1996.0,15 million,09 Oct 1996
,Albert A. Gore,NATIONALITY,1996.0,"$ 10,000",09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,the 20th Century,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Al,09 Oct 1996
,Jack F. Kemp ,LOCATION,1996.0,2.5 percent,09 Oct 1996
,Jack F. Kemp ,NATIONALITY,1996.0,Jim,09 Oct 1996
23_1996,Albert A. Gore,PERSON,1996.0,Dole,09 Oct 1996
,Albert A. Gore,ORGANIZATION,1996.0,9 million,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,D.C.,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Judeo-Christian,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,Bob Dole,09 Oct 1996
,Jack F. Kemp ,LOCATION,1996.0,26 percent,09 Oct 1996
,Jack F. Kemp ,LOCATION,1996.0,Al Gore,09 Oct 1996
,Jack F. Kemp ,NATIONALITY,1996.0,Bob Dole,09 Oct 1996
23_1996,Albert A. Gore,PERSON,1996.0,recently,09 Oct 1996
,Albert A. Gore,LOCATION,1996.0,9 million,09 Oct 1996
23_1996,Jack F. Kemp ,PERSON,1996.0,social welfare,09 Oct 1996
,Jack F. Kemp ,LOCATION,1996.0,Capital Gain Tax,09 Oct 1996
,Jack F. Kemp ,LOCATION,1996.0,democratic capitalism,09 Oct 1996
